session_id,Participant id,quota,status,Started DateTime,Completed Date Time,time_taken,Age,Age range,sex,language,nationality,country_of_birth,ethnicity,student_status,employment_status,num_approvals,num_rejections,prolific_score,Reviewed At DateTime,Entered Code,IP,Ethnicity,Handedness,College,Highest education level,Marital status,Employer Type,Leadership/Position of power/Supervisory duties,Current education level (if student),Subject,Number of subordinates,Religious Affiliation,Religious Affiliation (Mother),Religious Affiliation (Father),Supervisor,Supervisory Interactions,Political_Affiliation_US,Sexual Orientation,Current U.S state of residence,Current U.S state of birth,Computer Programming,Preferred programming language,Parents Educational Level,Record Video,Children,Socioeconomic Status,Current UK area of residence,Place of most time spent before turing 18,UK area of birth,Nationality (UK),Smoker,Smoking frequency,Industry,Industry Role,Christianity Affiliation,Phone Operating System,Investment,Car Owner,Car Brand,Units of alcohol,Charitable Giving,Pain Question,Windfarms,Pain - For How Long,Technology use at work,Head Injury,Deception,Political Affiliation (UK),BREXIT,Body Weight,Chronic Disease,Video Games,Vision,Literacy Difficulties,Personal Income (GBP),Household Income (GBP),Household Size,Charity Affiliation,Diet,Adblocker,Number of children,Other crowdsourcing platforms,Number of studies,Parents Marital Status,Parents' Divorce Age,Parents' Divorce Management,Ethnicity 2,Recent Purchases 1,Live Chat,Vaccine Opinions 1,Vaccine Opinions 2,Past Diet,Pregnancy,First Pregnancy,iPhone model,Vera Rubin,Head Injury: Knock out history,Year of birth of first child,Year of birth of 2nd child,Year of birth of 3rd child,Hobbies - Categories,Social Media,Location services,Other crowdsourcing platforms select,TV shows 1,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Q16,Q1-aggregate,Q1,Base_1_Agree_1,Base_1_Agree_2,Base_1_Agree_3,Base_1_Agree_4,Base_1_Agree_4_TEXT,Base_1_disagree_1,Base_1_disagree_2,Base_1_disagree_3,Base_1_disagree_4,Base_1_disagree_5,Base_1_disagree_6,Base_1_disagree_7,Base_1_disagree_7_TEXT,Q2-aggregate,Q2,Base_2_disagree_1,Base_2_disagree_2,Base_2_disagree_3,Base_2_disagree_3_TEXT,PED-aggregate,Q9,Doping-aggregate,Q10,Q11,Q14,Q13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b2255f8cfb900012647df,575ee779e09ee10007efeab9,ywn,Approved,29:57.9,34:55.5,297.567,25,24-34,Female,English,United States,United States,Caucasian,Yes,Full-Time,37,0,100,,RZC28MJ3,66.87.142.223,Caucasian,Right-handed,no college,College/A levels,In a relationship,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,Undergraduate degree (BA/BSc/other),Nursing,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a weekly basis,Republican,heterosexual,Nebraska (NE),Nebraska (NE),Yes,Java,One of my parents has a bachelor_Ñés degree (from a 4 year college) but the other does not,Yes,Yes,4,N/A,N/A,N/A,N/A,Yes,More than 6 times a day,Health Care and Social Assistance,Support Staff,N/A,iOS (iPhone),Yes,Yes,Chevrolet,13-Oct,ë£101-ë£200,Yes,6,3-12 months,4 or 6 times a week,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,No,N/A,Yes,No,"ë£20,000 - ë£29,999","ë£30,000 - ë£39,999",4,Yes,Weight Watchers Diet,"Yes, I have used an Ad Blocker",2,Yes,101-200,Divorced/Seperated,Before my 11th birthday,Assisted by a Family Court,Native American or Alaskan Native,Yes,Yes,6 (AGREE),5 (SOMEWHAT AGREE),Yes,No,N/A,7,Yes,Yes,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 13:30,12/9/16 13:34,IP Address,66.87.142.223,100,284,TRUE,12/9/16 13:34,R_2zoTknVSRUBGxcQ,,,,,41.25630188,-95.94039917,anonymous,575ee779e09ee10007efeab9,positive,Agree,Somewhat disagree,Agree,Somewhat agree,Neither agree nor disagree,,,,,,,,,,positive,Somewhat agree,,,,,no answer,,disagree,Somewhat disagree,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b07740c097700012a2057,575f286fe09ee10007efeb0f,ymn,Approved,35:16.4,37:48.9,152.422,29,24-34,Male,English,United States,United States,Caucasian,No,Full-Time,104,0,100,,7V1HKAD5,204.54.36.245,Caucasian,Right-handed,no college,Secondary school/GCSE,In a relationship,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a weekly basis,Other,heterosexual,Tennessee (TN),Maryland (MD),No,N/A,One of my parents has a bachelor_Ñés degree (from a 4 year college) but the other does not,N/A,No,4,N/A,N/A,N/A,N/A,No,N/A,Other Industry,Support Staff,N/A,Android,No,No,N/A,4-Jan,ë£0,Yes,7,0-3months,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,No,6-9 hours,Yes,No,"ë£10,000 - ë£19,999","ë£20,000 - ë£29,999",2,Yes,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,201-500,Divorced/Seperated,Before my 11th birthday,N/A,White/Caucasian,Yes,No,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,12/9/16 11:35,12/9/16 11:37,IP Address,204.54.36.245,100,145,TRUE,12/9/16 11:37,R_2QSfJHAc7M6gF8U,,,,,41.57380676,-90.45819855,anonymous,575f286fe09ee10007efeb0f,positive,Agree,Agree,Neither agree nor disagree,Disagree,,,,,,,,,,,positive,Somewhat agree,,,,,no answer,,disagree,Disagree,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b244d6cca010001fe3059,575f70fc8ddaf40006ce9641,ymn,Approved,38:21.4,40:19.3,117.975,26,24-34,Male,Korean,United States,Korea,East Asian,Yes,Unemployed (and job seeking),70,0,100,,7V1HKAD5,73.173.229.215,East Asian,Left-handed,no college,Secondary school/GCSE,Single,N/A,N/A,Undergraduate degree (BA/BSc/other),Biology,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)",N/A,N/A,N/A,N/A,None,heterosexual,Maryland (MD),N/A,No,N/A,One of my parents has a bachelor_Ñés degree (from a 4 year college) but the other does not,N/A,No,5,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,iOS (iPhone),N/A,No,N/A,0,ë£1-ë£50,Yes,5,0-3months,about once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,N/A,N/A,N/A,N/A,N/A,"ë£50,000 - ë£59,999",N/A,No,N/A,"Yes, I have used an Ad Blocker",N/A,N/A,N/A,Still married/partners,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,12/9/16 13:38,12/9/16 13:40,IP Address,73.173.229.215,100,113,TRUE,12/9/16 13:40,R_3smLtwGK7mBOge0,,,,,39.13169861,-77.28800201,anonymous,575f70fc8ddaf40006ce9641,positive,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,,indifferent,Neither agree nor disagree,,,,,no answer,,disagree,Disagree,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5846a305c3b058000140a255,576017836442fa0006cfb7cd,own,Approved,37:41.6,40:57.2,195.571,47,35-55,Female,English,United States,United States,Caucasian,No,Full-Time,58,0,100,,GKQFIT2U,72.23.112.5,Caucasian,Right-handed,no college,Secondary school/GCSE,Married,"Self-employed in own not-incorporated business, professional practice, or farm",No,N/A,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",No,N/A,Republican,heterosexual,Pennsylvania (PA),West Virginia (WV),No,N/A,Both my parents do NOT have a bachelor_„Žs degree (from a 4 year college),No,No,3,N/A,N/A,N/A,N/A,No,N/A,"Arts, Entertainment, and Recreation",Self-employed/Partner,Pentecostal/ Apostolic,Android,No,Yes,Chevrolet,0,‘£501+,Yes,7,5-10 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Very Overweight,Yes,N/A,Yes,No,N/A,"‘£20,000 - ‘£29,999",2,No,"Vegetarian Diet (you refrain from the consumption of meat (red meat, poultry, seafood, insects and the flesh of any other animal)","Yes, I have used an Ad Blocker",N/A,Yes,More than 1000,Divorced/Seperated,N/A,N/A,White / Sephardic Jew,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,N/A,12/6/16 3:37,12/6/16 3:40,IP Address,72.23.112.5,100,188,TRUE,12/6/16 3:40,R_24w7eij91hsp4BN,,,,,40.082901,-79.86630249,anonymous,576017836442fa0006cfb7cd,positive,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,,positive,Agree,,,,,disagree,Disagree,no answer,,Yes,Yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5846b567f1b9b3000192ba36,57616289ca3f5b00080a8ba2,omn,Approved,56:06.9,58:41.8,154.906,39,35-55,Male,English,United States,United States,Caucasian,No,Full-Time,58,1,100,,ZL16QYX8,68.50.22.86,Caucasian,Ambidextrous,no college,Secondary school/GCSE,Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,N/A,N/A,3-Feb,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Non Religious (e.g. Agnostic, Atheist, No Religion)",Yes,On a daily basis,Other,heterosexual,Indiana (IN),New York (NY),Yes,C#,One of my parents has a bachelor_„Žs degree (from a 4 year college) but the other does not,Yes,Yes,7,N/A,N/A,N/A,N/A,Yes,More than 6 times a day,Information Services and Data Processing,Trained Professional,N/A,Android,Yes,Yes,Toyota,4-Jan,‘£1-‘£50,Yes,7,10-20 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,13 hours or more,Yes,No,"‘£20,000 - ‘£29,999","‘£20,000 - ‘£29,999",5,No,I do not follow any diet,"Yes, I have used an Ad Blocker",2,Yes,501-1000,Divorced/Seperated,After my 11th birthday,Managed by my parents,White/Caucasian,Yes,No,7 (TOTALLY AGREE),6 (AGREE),No,,,,,,,,,N/A,N/A,N/A,N/A,N/A,12/6/16 4:56,12/6/16 4:58,IP Address,68.50.22.86,100,145,TRUE,12/6/16 4:58,R_29gED8fVIsIdmvW,,,,,39.07899475,-86.61750031,anonymous,57616289ca3f5b00080a8ba2,positive,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,,,disagree,Somewhat disagree,no answer,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b01d9f8cfb900012647ba,5762121b151e5d000889e0f4,omn,Approved,11:21.1,15:34.8,253.683,35,35-55,Male,English,United States,United States,Caucasian,No,Part-Time,14,1,99,,9J6ZMR6I,67.172.84.180,Caucasian,Right-handed,no college,Secondary school/GCSE,Single,"Self-employed in own not-incorporated business, professional practice, or farm",No,N/A,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Non Religious (e.g. Agnostic, Atheist, No Religion)",No,N/A,Republican,heterosexual,Michigan (MI),Michigan (MI),Yes,Python,Both my parents do NOT have a bachelor_Ñés degree (from a 4 year college),No,No,3,N/A,N/A,N/A,N/A,No,N/A,Information Services and Data Processing,Researcher,Christian -- no particular branch or denomination,Android,Don't Know / Rather Not Say,Prefer not to say,N/A,0,ë£0,Yes,2,20+ years,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,Rather not say,N/A,Yes,No,"ë£20,000 - ë£29,999","ë£20,000 - ë£29,999",5,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,501-1000,Divorced/Seperated,After my 11th birthday,Managed by my parents,White/Caucasian,Yes,No,4 (NEITHER AGREE NOR DISAGREE),4 (NEITHER AGREE NOR DISAGREE),Yes,N/A,N/A,N/A,Rather not say,Yes,,,,,N/A,N/A,N/A,N/A,12/9/16 11:11,12/9/16 11:15,IP Address,67.172.84.180,100,242,TRUE,12/9/16 11:15,R_31FQoWtrGE1W6M1,,,,,42.72569275,-84.63600159,anonymous,5762121b151e5d000889e0f4,positive,Agree,Agree,Disagree,Somewhat disagree,Neither agree nor disagree,Other,,,,,,,,,indifferent,Neither agree nor disagree,,,,,no answer,,disagree,Disagree,Yes,Yes,I didn't know about Other being in the previous section. I wrote Other and was neither in agreement or disagreement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b14317f72e10001e5f7fc,5765dffd7805730001ecfcd0,omn,Approved,29:37.2,31:07.7,90.435,36,35-55,Male,English,United States,United States,African,No,"Not in paid work (e.g. homemaker, retired or disabled)",14,0,100,,9J6ZMR6I,98.192.63.213,African,Right-handed,no college,No formal qualifications,Married,N/A,N/A,N/A,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",N/A,N/A,Democrat,heterosexual,Georgia (GA),Massachusetts (MA),I don't know,N/A,Both my parents have a bachelor_Ñés degree (from a 4 year college),No,Yes,2,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,Other Protestant,Android,No,Yes,Honda,0,ë£1-ë£50,No,5,N/A,not at all,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,"ë£30,000 - ë£39,999",N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,N/A,N/A,N/A,N/A,12/9/16 12:29,12/9/16 12:31,IP Address,98.192.63.213,100,84,TRUE,12/9/16 12:31,R_2dzRrfs0xVt6fSq,,,,,33.52090454,-84.32379913,anonymous,5765dffd7805730001ecfcd0,indifferent,Neither agree nor disagree,,,,,,,,,,,,,,indifferent,Neither agree nor disagree,,,,,disagree,Disagree,no answer,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b010251f36f0001df7a48,5767349075905c00018d6a98,omn,Approved,07:46.2,13:53.6,367.355,41,35-55,Male,English,United States,United States,Caucasian,Yes,Unemployed (and job seeking),96,2,100,,9J6ZMR6I,75.108.136.18,Caucasian,Right-handed,no college,College/A levels,In a relationship,N/A,N/A,College/A levels,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",N/A,N/A,None,heterosexual,North Carolina (NC),New Jersey (NJ),Yes,C#,One of my parents has a bachelor_Ñés degree (from a 4 year college) but the other does not,No,Yes,4,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Other/Not Applicable,No,Yes,Toyota,4-Jan,ë£1-ë£50,No,6,N/A,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,No,10-12 hours,Yes,No,"ë£10,000 - ë£19,999","ë£10,000 - ë£19,999",3,N/A,N/A,"Yes, I have used an Ad Blocker",1,N/A,N/A,N/A,N/A,N/A,White/Caucasian,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 11:07,12/9/16 11:13,IP Address,75.108.136.18,100,363,TRUE,12/9/16 11:13,R_3hGfqPcNx6uzDHH,,,,,35.68760681,-77.16609955,anonymous,5767349075905c00018d6a98,disagree,Somewhat disagree,,,,,,Disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,,,disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,,Why is there a box here?,no answer,,disagree,Somewhat disagree,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b109e75d2b20001fd4910,57684565daeef60001996bd7,own,Approved,14:22.1,18:51.0,3868.964,38,35-55,Female,English,United States,United States,Caucasian,No,Unemployed (and job seeking),42,2,99,,0QGHY0HV,76.107.63.45,Caucasian,Right-handed,no college,Secondary school/GCSE,In a relationship,N/A,N/A,N/A,N/A,N/A,Unitarianism,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Other,N/A,N/A,Other,heterosexual,Louisiana (LA),Louisiana (LA),I don't know,N/A,Both my parents do NOT have a bachelor_Ñés degree (from a 4 year college),Yes,Yes,4,N/A,N/A,N/A,N/A,Yes,More than 6 times a day,N/A,N/A,N/A,iOS (iPhone),No,No,N/A,0,ë£0,Yes,7,5-10 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,Yes,N/A,Yes,No,"ë£40,000 - ë£49,999","ë£50,000 - ë£59,999",4,No,I do not follow any diet,"Yes, I have used an Ad Blocker",1,Yes,201-500,Divorced/Seperated,Before my 11th birthday,Assisted by a Family Court,White/Caucasian,Yes,No,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,No,N/A,4S,No,No,2015,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 13:15,12/9/16 13:18,IP Address,76.107.63.45,100,184,TRUE,12/9/16 13:18,R_2qrTnOK2MfkbNj6,,,,,29.51719666,-90.65809631,anonymous,57684565daeef60001996bd7,indifferent,Neither agree nor disagree,,,,,,,,,,,,,,indifferent,Neither agree nor disagree,,,,,no answer,,disagree,Strongly disagree,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584af5e342041d00012599b4,576967598e454c000133aa05,ywc,Approved,20:19.3,22:17.1,117.78,30,24-34,Female,English,United States,United States,Caucasian,No,"Not in paid work (e.g. homemaker, retired or disabled)",44,0,100,,MAN5SH9E,50.142.146.216,Caucasian,N/A,college,Graduate degree (MA/MSc/MPhil/other),N/A,N/A,N/A,N/A,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",N/A,N/A,N/A,N/A,Other,N/A,N/A,California (CA),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Android,N/A,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,12/9/16 10:20,12/9/16 10:22,IP Address,50.142.146.216,100,111,TRUE,12/9/16 10:22,R_3MmJR7yuScesb0D,,,,,35.97239685,-84.29039764,anonymous,576967598e454c000133aa05,positive,Agree,Agree,Neither agree nor disagree,Agree,,,,,,,,,,,disagree,Somewhat disagree,Neither agree nor disagree,Agree,,,no answer,,disagree,Somewhat disagree,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b1f4b7b26d600010c6b36,57699403bd656f0001c834a9,ymn,Approved,16:59.1,19:01.0,121.959,26,24-34,Male,English,United States,United States,Caucasian,Yes,Part-Time,37,2,99,,7V1HKAD5,65.60.246.251,Caucasian,Right-handed,no college,College/A levels,Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,College/A levels,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Non Religious (e.g. Agnostic, Atheist, No Religion)",Yes,On a weekly basis,Democrat,heterosexual,Ohio (OH),Ohio (OH),I don't know,N/A,One of my parents has a bachelor_Ñés degree (from a 4 year college) but the other does not,Yes,No,6,N/A,N/A,N/A,N/A,No,N/A,Information Services and Data Processing,Trained Professional,Catholic,Android,Yes,Yes,Toyota,4-Jan,ë£1-ë£50,Yes,6,0-3months,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Underweight,No,10-12 hours,Yes,No,"ë£60,000 - ë£69,999",N/A,2,No,N/A,"Yes, I have used an Ad Blocker",N/A,N/A,N/A,N/A,N/A,N/A,White/Caucasian,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,12/9/16 13:17,12/9/16 13:18,IP Address,65.60.246.251,100,117,TRUE,12/9/16 13:18,R_1PbFupxEQtxEDXk,,,,,39.96490479,-83.13829803,anonymous,57699403bd656f0001c834a9,positive,Agree,Agree,Agree,Strongly agree,,,,,,,,,,,disagree,Disagree,Disagree,Strongly agree,,,disagree,Disagree,no answer,,No,Somewhat,Interesting scenario.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584af761854453000159d49c,57699e73abc1210001577541,ymn,Approved,26:41.0,28:05.9,84.927,27,24-34,Male,English,United States,United States,Latino/Hispanic,No,Full-Time,144,4,99,,7V1HKAD5,173.64.237.98,Latino/Hispanic,Right-handed,no college,College/A levels,Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a weekly basis,None,heterosexual,Texas (TX),Texas (TX),Yes,C++,Both my parents do NOT have a bachelor_Ñés degree (from a 4 year college),Yes,Yes,4,N/A,N/A,N/A,N/A,No,N/A,Software,Trained Professional,N/A,Android,Yes,Yes,Nissan,0,ë£0,No,5,N/A,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,No,6-9 hours,Yes,No,"ë£40,000 - ë£49,999","ë£40,000 - ë£49,999",3,No,I do not follow any diet,"Yes, I have used an Ad Blocker",1,No,N/A,Still married/partners,N/A,N/A,Latino/Hispanic,Yes,No,7 (TOTALLY AGREE),7 (TOTALLY AGREE),No,N/A,N/A,N/A,No,No,2014,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 10:26,12/9/16 10:28,IP Address,173.64.237.98,100,79,TRUE,12/9/16 10:28,R_12x4v2jQ1xJBy2s,,,,,32.94779968,-96.89150238,anonymous,57699e73abc1210001577541,positive,Strongly agree,Agree,Agree,Agree,,,,,,,,,,,positive,Agree,,,,,no answer,,disagree,Disagree,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584af6cce40c7c000142c9b1,576b0cef7f3abb0001fe94f1,ymn,Approved,24:12.2,25:00.7,48.451,27,24-34,Male,English,United States,United States,Caucasian,Yes,Full-Time,160,4,100,,7V1HKAD5,100.14.43.10,Caucasian,Right-handed,no college,College/A levels,Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,College/A levels,N/A,3-Feb,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Democrat,heterosexual,California (CA),Florida (FL),Yes,Java,Both my parents have a bachelor_Ñés degree (from a 4 year college),Yes,Yes,5,N/A,N/A,N/A,N/A,Yes,less than 4 times a month,Finance and Insurance,Upper Management,Catholic,iOS (iPhone),Yes,Yes,Ford,4-Jan,ë£1-ë£50,Yes,4,3-12 months,2 or 3 times a week,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,No,"ë£80,000 - ë£89,999","ë£100,000 - ë£149,999",2,Yes,"Vegetarian Diet (you refrain from the consumption of meat (red meat, poultry, seafood, insects and the flesh of any other animal)","No, I have not used an Ad Blocker to my knowledge (or I don't know what that means)",1,No,N/A,Still married/partners,N/A,N/A,Latino/Hispanic,Yes,Yes,7 (TOTALLY AGREE),6 (AGREE),Yes,N/A,N/A,N/A,Yes,No,2005,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 10:24,12/9/16 10:24,IP Address,100.14.43.10,100,41,TRUE,12/9/16 10:24,R_3KZ585sPamvhJjj,,,,,40.10299683,-74.9414978,anonymous,576b0cef7f3abb0001fe94f1,positive,Agree,Somewhat agree,Somewhat agree,Agree,,,,,,,,,,,positive,Agree,,,,,disagree,Disagree,no answer,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
