session_id,Participant id,quota,College,Age range,status,Started DateTime,Completed Date Time,time_taken,Age,sex,language,nationality,country_of_birth,ethnicity,student_status,employment_status,num_approvals,num_rejections,prolific_score,Reviewed At DateTime,Entered Code,IP,Ethnicity,Handedness,Highest education level,Marital status,Employer Type,Leadership/Position of power/Supervisory duties,Current education level (if student),Subject,Number of subordinates,Religious Affiliation,Religious Affiliation (Mother),Religious Affiliation (Father),Supervisor,Supervisory Interactions,Political Affiliation (US),Sexual Orientation,Current U.S state of residence,Current U.S state of birth,Computer Programming,Preferred programming language,Parents Educational Level,Record Video,Children,Socioeconomic Status,Current UK area of residence,Place of most time spent before turing 18,UK area of birth,Nationality (UK),Smoker,Smoking frequency,Industry,Industry Role,Christianity Affiliation,Phone Operating System,Investment,Car Owner,Car Brand,Units of alcohol,Charitable Giving,Pain Question,Windfarms,Pain - For How Long,Technology use at work,Head Injury,Deception,Political Affiliation (UK),BREXIT,Body Weight,Chronic Disease,Video Games,Vision,Literacy Difficulties,Personal Income (GBP),Household Income (GBP),Household Size,Charity Affiliation,Diet,Adblocker,Number of children,Other crowdsourcing platforms,Number of studies,Parents Marital Status,Parents' Divorce Age,Parents' Divorce Management,Ethnicity 2,Recent Purchases 1,Live Chat,Vaccine Opinions 1,Vaccine Opinions 2,Past Diet,Pregnancy,First Pregnancy,iPhone model,Vera Rubin,Head Injury: Knock out history,Year of birth of first child,Year of birth of 2nd child,Year of birth of 3rd child,Words Per Minute,Trips,Hobbies - Categories,Social Media,Location services,Other crowdsourcing platforms select,TV shows 1,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Prolific set-up,NG_1,NG_1_Disagree_5,NG_1_Disagree_6,NG_1_Disagree_6_TEXT,NG_2,NG1AGREE_5,NG1AGREE_6,NG1AGREE_7,NG1AGREE_7_TEXT,DRUG_Z_1,DRUG_Z_1DISAGREE_7,DRUG_Z_1DISAGREE_8,DRUG_Z_1DISAGREE_9,DRUG_Z_1DISAGREE_9_TEXT,SCHOLARSHIP_Q1,SCHOLARSHIP_Q1DISAGR_8,SCHOLARSHIP_Q1DISAGR_9,SCHOLARSHIP_Q1DISAGR_10,SCHOLARSHIP_Q1DISAGR_11,SCHOLARSHIP_Q1DISAGR_12,SCHOLARSHIP_Q1DISAGR_13,SCHOLARSHIP_Q1DISAGR_14,SCHOLARSHIP_Q1DISAGR_14_TEXT,EQUALITY_Q1,EQUALITY_1AGREE_5,EQUALITY_1AGREE_6,EQUALITY_1AGREE_7,EQUALITY_1AGREE_8,EQUALITY_1AGREE_8_TEXT,EQUALITY_1DISAGREE_8,EQUALITY_1DISAGREE_9,EQUALITY_1DISAGREE_10,EQUALITY_1DISAGREE_11,EQUALITY_1DISAGREE_12,EQUALITY_1DISAGREE_13,EQUALITY_1DISAGREE_14,EQUALITY_1DISAGREE_14_TEXT,EQUALITY_Q2,EQUALITY_Q2DISAGREE_1,EQUALITY_Q2DISAGREE_2,EQUALITY_Q2DISAGREE_3,EQUALITY_Q2DISAGREE_3_TEXT,SALIENCE_Q1,SALIENCE_Q1AGREE_4,SALIENCE_Q1AGREE_5,SALIENCE_Q1AGREE_6,SALIENCE_Q1AGREE_7,SALIENCE_Q1AGREE_7_TEXT,SALIENCE_Q1DISAGREE_4,SALIENCE_Q1DISAGREE_5,SALIENCE_Q1DISAGREE_6,SALIENCE_Q1DISAGREE_7,SALIENCE_Q1DISAGREE_8,SALIENCE_Q1DISAGREE_9,SALIENCE_Q1DISAGREE_9_TEXT,SALIENCE_Q2,SALIENCE_Q2DISAGREE_4,SALIENCE_Q2DISAGREE_5,SALIENCE_Q2DISAGREE_6,SALIENCE_Q2DISAGREE_6_TEXT,MINOR_DEV_WINDOW,MINOR_Q1AGREE_6,MINOR_Q1AGREE_7,MINOR_Q1AGREE_8,MINOR_Q1AGREE_9,MINOR_Q1AGREE_9_TEXT,MINOR_Q1DISAGREE_8,MINOR_Q1DISAGREE_9,MINOR_Q1DISAGREE_10,MINOR_Q1DISAGREE_11,MINOR_Q1DISAGREE_12,MINOR_Q1DISAGREE_13,MINOR_Q1DISAGREE_14,MINOR_Q1DISAGREE_14_TEXT,MENTAL_Q1,MENTAL_Q1AGREE_1,MENTAL_Q1AGREE_2,MENTAL_Q1AGREE_3,MENTAL_Q1AGREE_4,MENTAL_Q1AGREE_4_TEXT,MENTAL_Q1DISAGREE_1,MENTAL_Q1DISAGREE_2,MENTAL_Q1DISAGREE_3,MENTAL_Q1DISAGREE_4,MENTAL_Q1DISAGREE_5,MENTAL_Q1DISAGREE_6,MENTAL_Q1DISAGREE_7,MENTAL_Q1DISAGREE_7_TEXT,MENTAL_Q2,MENTAL_Q2_DISAGREE_1,MENTAL_Q2_DISAGREE_2,MENTAL_Q2_DISAGREE_3,MENTAL_Q2_DISAGREE_3_TEXT,BIO_VQ1,BIO_VQ1DISAGREE_4,BIO_VQ1DISAGREE_5,BIO_VQ1DISAGREE_6,BIO_VQ1DISAGREE_6_TEXT,MINOR_NO_DEV_WINDOW,MINOR_NO_D_WIN_QDIS_8,MINOR_NO_D_WIN_QDIS_9,MINOR_NO_D_WIN_QDIS_10,MINOR_NO_D_WIN_QDIS_11,MINOR_NO_D_WIN_QDIS_12,MINOR_NO_D_WIN_QDIS_13,MINOR_NO_D_WIN_QDIS_14,MINOR_NO_D_WIN_QDIS_14_TEXT,SPORTSWATCH,RELIGION,COMMENTS
58515fb2ee6ade0001fa2c10,55d5e2c9db6a810006fa078b,ywc,college,24-34,Approved,05:22.9,10:41.7,318.729,32,Female,Tagalog-Filipino,United States,Philippines,East Asian,No,Full-Time,118,0,100,,P8WQ26VD,70.183.94.130,East Asian,Right-handed,Graduate degree (MA/MSc/MPhil/other),Married,"Local government employee (city, county, etc.)",Yes,N/A,N/A,1,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Democrat,heterosexual,California (CA),N/A,No,N/A,Both my parents have a bachelorŠ—Ès degree (from a 4 year college),No,No,6,N/A,N/A,N/A,N/A,No,N/A,Government and Public Administration,Administrative Staff,Christian -- no particular branch or denomination,iOS (iPhone),Yes,Yes,Subaru,0,Î£1-Î£50,Yes,5,0-3months,4 or 6 times a week,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,No,"Î£40,000 - Î£49,999","Î£50,000 - Î£59,999",2,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,31-60,Still married/partners,N/A,N/A,East Asian,No,N/A,6 (AGREE),6 (AGREE),Yes,No,N/A,5S,No,No,N/A,N/A,N/A,Greater than 360 WPM,,N/A,N/A,N/A,N/A,N/A,12/14/16 8:05,12/14/16 8:10,IP Address,70.183.94.130,100,313,TRUE,12/14/16 8:10,R_aVp7sZV21nWRW4p,,,,,33.0500946,-117.2528,anonymous,55d5e2c9db6a810006fa078b,Strongly agree,,,,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,"By allowing those with drug V to take part in a race with those who haven't, there is an unfair advantage to those who have taken Drug V. It would result in everyone having to take drug V, despite the negative side effects, in order to compete.",Strongly agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,
58518bbc89f4a8000152c05f,55dd42ad50a1f7001090e30c,ywc,college,24-34,Approved,13:13.8,16:52.0,218.194,27,Female,English,United States,United States,Caucasian,No,Full-Time,119,1,100,,P8WQ26VD,50.140.180.201,Caucasian,Right-handed,Undergraduate degree (BA/BSc/other),In a relationship,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,N/A,N/A,42466,Spiritualism,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Spiritualism,No,N/A,Other,heterosexual,Illinois (IL),Minnesota (MN),No,N/A,Both my parents have a bachelorŠ—Ès degree (from a 4 year college),Yes,No,6,N/A,N/A,N/A,N/A,No,N/A,Finance and Insurance,Upper Management,N/A,iOS (iPhone),No,No,N/A,4-Jan,Î£1-Î£50,No,5,N/A,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,No,N/A,Yes,No,N/A,N/A,5,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,101-200,Still married/partners,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5S,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,12/14/16 11:13,12/14/16 11:16,IP Address,50.140.180.201,100,209,TRUE,12/14/16 11:16,R_2fqbWaaweM6wkHk,,,,,41.92880249,-87.63150024,anonymous,55dd42ad50a1f7001090e30c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat disagree,,,,,,Neither agree nor disagree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,,,Somewhat disagree,Neither agree nor disagree,Somewhat agree,,,Somewhat disagree,Somewhat agree,,,,Somewhat disagree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,,,Yes,Yes,
58511ed89fcc070001dfde4d,55e7b91341988f000575d6b5,ywc,college,24-34,Approved,28:40.9,32:55.4,254.484,30,Female,English,United States,United States,Caucasian,No,Full-Time,184,1,100,,P8WQ26VD,74.111.36.112,Caucasian,Right-handed,Graduate degree (MA/MSc/MPhil/other),Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Other,heterosexual,New York (NY),New York (NY),No,N/A,Both my parents have a bachelorŠ—Ès degree (from a 4 year college),Yes,No,8,N/A,N/A,N/A,N/A,No,N/A,Primary/Secondary (K-12) Education,Support Staff,Catholic,iOS (iPhone),Yes,Yes,Nissan,0-Jan,Î£1-Î£50,Yes,7,10-20 years,about once a week,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,No,N/A,Yes,No,"Î£30,000 - Î£39,999","More than Î£150,000",3,No,Mediterranean Diet,"Yes, I have used an Ad Blocker",N/A,Yes,501-1000,Still married/partners,N/A,N/A,White/Caucasian,Yes,Yes,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,No,N/A,5,No,No,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,12/14/16 3:28,12/14/16 3:32,IP Address,74.111.36.112,100,248,TRUE,12/14/16 3:32,R_pxWBSvpmTMWBAat,,,,,43.10980225,-76.19950104,anonymous,55e7b91341988f000575d6b5,Neither agree nor disagree,,,,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,,Neither agree nor disagree,,,,,Neither agree nor disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat,
5851b95faf007f0001caa170,55f337ba32af740005170909,ywc,college,24-34,Approved,27:59.9,32:49.4,289.526,29,Female,English,United States,United States,East Asian,No,Other,108,2,100,,P8WQ26VD,76.121.190.100,East Asian,Right-handed,Undergraduate degree (BA/BSc/other),In a relationship,N/A,N/A,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Buddhism,"Non Religious (e.g. Agnostic, Atheist, No Religion)",N/A,N/A,None,heterosexual,Washington (WA),Washington (WA),No,N/A,Both my parents do NOT have a bachelorŠ—Ès degree (from a 4 year college),No,No,2,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Android,No,Yes,Honda,42373,N/A,Yes,5,N/A,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,No,N/A,Yes,No,N/A,"Less than Î£10,000 ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,12/14/16 14:28,12/14/16 14:32,IP Address,76.121.190.100,100,282,TRUE,12/14/16 14:32,R_2lU10jPn6h27BJf,,,,,47.67379761,-122.3419037,anonymous,55f337ba32af740005170909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Somewhat agree,Agree,Neither agree nor disagree,,,,,,,,,,,Disagree,Somewhat disagree,Somewhat agree,,,Disagree,Neither agree nor disagree,Agree,,,Neither agree nor disagree,,,,,,,,,No,No,
58516688b64b9e00017cb7af,5600b1e577f33b0005cb3364,ywc,college,24-34,Approved,34:32.7,36:39.4,126.735,25,Female,English,United States,United States,Mixed,No,Full-Time,163,4,100,,P8WQ26VD,129.2.24.253,Mixed,Right-handed,Undergraduate degree (BA/BSc/other),In a relationship,"Employee of a not-for-profit, tax-exempt, or charitable organization",Yes,N/A,N/A,42403,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Democrat,bisexual,Maryland (MD),Virginia (VA),No,N/A,Both my parents have a bachelorŠ—Ès degree (from a 4 year college),No,No,7,N/A,N/A,N/A,N/A,No,N/A,Publishing,Trained Professional,Methodist,iOS (iPhone),Yes,Yes,Chevrolet,4-Jan,Î£50-Î£75,Yes,6,0-3months,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,12/14/16 8:34,12/14/16 8:36,IP Address,129.2.24.253,100,99,TRUE,12/14/16 8:36,R_UmYzqQXdXgAGDqV,,,,,38.98069763,-76.93689728,anonymous,5600b1e577f33b0005cb3364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Strongly agree,,,,,,,,,,,Somewhat agree,,,,,Neither agree nor disagree,,,,,Agree,,,,,,,,,No,No,
5851481c4e111700010b1af1,561dbd653d7fe8000d0f5fcc,ywc,college,24-34,Approved,24:44.3,34:26.4,582.111,25,Female,English,United States,United States,Caucasian,No,Full-Time,221,0,100,,P8WQ26VD,157.182.121.239,Caucasian,Right-handed,Undergraduate degree (BA/BSc/other),In a relationship,"Employee of a not-for-profit, tax-exempt, or charitable organization",Yes,N/A,N/A,>10,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Non Religious (e.g. Agnostic, Atheist, No Religion)","Non Religious (e.g. Agnostic, Atheist, No Religion)",Yes,On a daily basis,Democrat,heterosexual,West Virginia (WV),New Jersey (NJ),No,N/A,One of my parents has a bachelorŠ—Ès degree (from a 4 year college) but the other does not,No,No,4,N/A,N/A,N/A,N/A,No,N/A,Legal Services,Middle Management,N/A,iOS (iPhone),Yes,Yes,Other,14+,Î£75-Î£100,Yes,7,5-10 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,No,"Î£30,000 - Î£39,999","Î£50,000 - Î£59,999",2,No,I do not follow any diet,"No, I have not used an Ad Blocker to my knowledge (or I don't know what that means)",N/A,Yes,More than 1000,Still married/partners,N/A,N/A,White/Caucasian,Yes,No,7 (TOTALLY AGREE),7 (TOTALLY AGREE),No,No,N/A,6,No,No,N/A,N/A,N/A,Greater than 360 WPM,,N/A,N/A,N/A,N/A,N/A,12/14/16 6:24,12/14/16 6:34,IP Address,157.182.121.239,100,568,TRUE,12/14/16 6:34,R_10VQyUbXlTF7yaU,,,,,39.64559937,-79.94329834,anonymous,561dbd653d7fe8000d0f5fcc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,,,,,,,,,,,Somewhat agree,,,,,Somewhat agree,,,,,Agree,,,,,,,,,Yes,No,
585173f2cceb5b0001e48182,56202a58ed6e5a000bc7ece3,ywc,college,24-34,Approved,31:46.1,35:51.5,245.398,29,Female,English,United States,Vietnam,East Asian,Yes,Other,208,0,100,,P8WQ26VD,23.241.217.222,East Asian,Right-handed,Undergraduate degree (BA/BSc/other),Single,N/A,N/A,Undergraduate degree (BA/BSc/other),Computing (IT),N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Buddhism,"Non Religious (e.g. Agnostic, Atheist, No Religion)",N/A,N/A,Democrat,heterosexual,California (CA),N/A,Yes,HTML,Both my parents do NOT have a bachelorŠ—Ès degree (from a 4 year college),No,No,5,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,iOS (iPhone),No,No,N/A,42373,N/A,Yes,5,2-5 years,N/A,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Rather not say,Rather not say,N/A,N/A,N/A,Rather not say,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,12/14/16 9:31,12/14/16 9:35,IP Address,23.241.217.222,100,239,TRUE,12/14/16 9:35,R_vZStrmAyqSEJwRz,,,,,33.79879761,-117.9992981,anonymous,56202a58ed6e5a000bc7ece3,,,,,,,,,,,,,,,,,,,,,,,,Somewhat disagree,,,,,,Agree,Somewhat agree,Agree,Agree,Strongly agree,Somewhat agree,,,Somewhat disagree,Somewhat disagree,Somewhat agree,,,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,,,,,,,,,,Somewhat disagree,Somewhat disagree,Somewhat agree,,,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,
58517b7a1c68630001f525f5,56246513ed6e5a0011c8144e,ywc,college,24-34,Approved,03:54.9,06:07.5,132.61,29,Female,English,United States,United States,Caucasian,No,"Not in paid work (e.g. homemaker, retired or disabled)",86,1,100,,P8WQ26VD,98.230.62.76,Caucasian,Right-handed,Undergraduate degree (BA/BSc/other),Married,N/A,N/A,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Do Not Wish to Answer,N/A,N/A,Democrat,heterosexual,Florida (FL),Maryland (MD),No,N/A,Both my parents do NOT have a bachelorŠ—Ès degree (from a 4 year college),Yes,Yes,6,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,iOS (iPhone),No,N/A,N/A,13-Oct,Î£1-Î£50,Yes,7,2-5 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Underweight,Yes,10-12 hours,Yes,No,"Less than Î£10,000 ","Î£60,000 - Î£69,999",3,No,I do not follow any diet,"Yes, I have used an Ad Blocker",1,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5C,N/A,No,2014,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,12/14/16 10:03,12/14/16 10:06,IP Address,98.230.62.76,100,127,TRUE,12/14/16 10:06,R_2QnUzZphakOVxj3,,,,,30.57949829,-84.20549774,anonymous,56246513ed6e5a0011c8144e,Somewhat disagree,Strongly agree,,,Agree,Agree,Agree,,,Somewhat disagree,Disagree,Agree,,,Somewhat agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Somewhat,
5851445daf007f0001ca9e97,56279953ddff3c0005bcdba9,ywc,college,24-34,Approved,08:45.0,11:39.4,174.366,29,Female,English,United States,United States,Caucasian,,Full-Time,75,1,100,,P8WQ26VD,132.236.82.220,Caucasian,Right-handed,Graduate degree (MA/MSc/MPhil/other),Married,N/A,Yes,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)",N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,N/A,Democrat,heterosexual,New York (NY),New York (NY),No,N/A,N/A,Yes,No,7,N/A,N/A,N/A,N/A,N/A,N/A,"College, University, and Adult Education",Administrative Staff,N/A,iOS (iPhone),N/A,Yes,N/A,42656,N/A,Yes,6,N/A,more than once a day,N/A,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,N/A,N/A,N/A,"Î£80,000 - Î£89,999",2,Yes,N/A,"Yes, I have used an Ad Blocker",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,12/14/16 6:08,12/14/16 6:11,IP Address,132.236.82.220,100,170,TRUE,12/14/16 6:11,R_1rjlcn0SwzagUTn,,,,,42.44850159,-76.48040009,anonymous,56279953ddff3c0005bcdba9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Strongly agree,Strongly agree,,,,,,,,,,,Somewhat agree,,,,,Somewhat agree,,,,,Strongly agree,,,,,,,,,Yes,No,
585174f271a3ef0001cc924a,56292213c8ffc200125135ce,ywc,college,24-34,Approved,36:02.3,27:02.7,3060.361,29,Female,English,United States,United States,Caucasian,Yes,Part-Time,189,2,100,,P8WQ26VD,184.90.148.238,Caucasian,Right-handed,Undergraduate degree (BA/BSc/other),Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,Undergraduate degree (BA/BSc/other),Health and Medicine,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Do Not Wish to Answer,Yes,Less than once a month,None,heterosexual,Florida (FL),Florida (FL),I don't know,N/A,Both my parents do NOT have a bachelorŠ—Ès degree (from a 4 year college),No,No,3,N/A,N/A,N/A,N/A,No,N/A,"College, University, and Adult Education",Self-employed/Partner,N/A,Android,No,Yes,Ford,0-Jan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,N/A,N/A,N/A,N/A,N/A,12/14/16 9:37,12/14/16 10:26,IP Address,184.90.148.238,100,2998,TRUE,12/14/16 10:26,R_2aKxJErHgrrM8Zl,,,,,28.83009338,-81.36180115,anonymous,56292213c8ffc200125135ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Disagree,Somewhat agree,,,,,,,,,,,Somewhat agree,,,,,Disagree,Agree,Somewhat agree,,,Neither agree nor disagree,,,,,,,,,Yes,No,
585171e39fcc070001dfdf32,562c026b733ea00011162fd7,ywc,college,24-34,Approved,22:59.5,26:25.0,205.418,26,Female,English,United States,United States,Caucasian,No,Full-Time,88,0,100,,P8WQ26VD,98.103.167.197,Caucasian,Left-handed,Graduate degree (MA/MSc/MPhil/other),Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Non Religious (e.g. Agnostic, Atheist, No Religion)",Yes,On a daily basis,Other,heterosexual,Ohio (OH),Ohio (OH),Yes,HTML,One of my parents has a bachelorŠ—Ès degree (from a 4 year college) but the other does not,Yes,No,6,N/A,N/A,N/A,N/A,No,N/A,Construction,Trained Professional,Christian -- no particular branch or denomination,Android,Yes,Yes,Honda,0-Jan,Î£50-Î£75,Yes,6,5-10 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Underweight,No,3-6 hours,Yes,No,"Î£30,000 - Î£39,999","Î£30,000 - Î£39,999",1,Yes,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,201-500,Still married/partners,N/A,N/A,White/Caucasian,Yes,No,6 (AGREE),6 (AGREE),No,No,N/A,6,No,No,N/A,N/A,N/A,Greater than 360 WPM,,N/A,N/A,N/A,N/A,N/A,12/14/16 9:23,12/14/16 9:26,IP Address,98.103.167.197,100,199,TRUE,12/14/16 9:26,R_3g5UskPaJJs07wU,,,,,40.18319702,-82.99539948,anonymous,562c026b733ea00011162fd7,Neither agree nor disagree,,,,Neither agree nor disagree,,,,,Neither agree nor disagree,,,,,Somewhat agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,
58513c6663615500014e20c6,5639f6eabe9cac000aaaa201,ywc,college,24-34,Approved,34:46.7,37:31.0,164.388,28,Female,English,United States,United States,Other,No,Unemployed,10,0,100,,P8WQ26VD,71.185.82.204,Other,Right-handed,Undergraduate degree (BA/BSc/other),Married,N/A,N/A,N/A,N/A,N/A,Judaism,Judaism,Judaism,N/A,N/A,None,heterosexual,Pennsylvania (PA),Missouri (MO),No,N/A,Both my parents have a bachelorŠ—Ès degree (from a 4 year college),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,12/14/16 5:34,12/14/16 5:37,IP Address,71.185.82.204,100,159,TRUE,12/14/16 5:37,R_3Ms8CwClyiO4lUa,,,,,40.02290344,-75.25849915,anonymous,5639f6eabe9cac000aaaa201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,,,,,,,,,,Neither agree nor disagree,,,,,Agree,,,,,Agree,,,,,,,,,Yes,No,
